rating,userId,movieId
3.0,509,5459
4.0,349,296
1.0,603,2377
4.0,21,47566
4.0,601,49272
4.0,1,3740
3.0,469,3006
1.0,160,4367
3.5,330,7361
4.5,586,54001
3.0,288,2301
4.5,144,1028
4.0,414,89745
4.0,580,25
3.0,288,1020
4.0,326,116897
4.0,559,786
4.5,111,8807
4.0,84,1234
3.0,68,62293
2.0,191,150
5.0,174,553
4.5,111,127116
3.0,200,3489
4.0,372,52
2.0,414,704
2.0,567,480
4.0,403,58998
5.0,356,8874
4.0,336,1
3.0,570,111
3.5,608,145
4.5,414,6620
3.0,239,2985
5.0,348,527
2.5,328,1968
4.5,129,1907
3.5,376,356
1.0,143,7173
3.5,474,513
4.0,382,110102
2.0,42,2421
2.5,600,39435
4.5,381,54001
5.0,191,162
4.0,156,562
4.0,242,161
2.0,328,592
4.0,483,66934
4.0,212,4306
4.0,487,2959
4.5,525,1246
1.0,244,2427
4.5,474,750
3.5,483,595
1.5,298,71205
4.5,68,65188
3.0,385,265
3.0,564,52973
4.0,554,1081
4.5,477,71535
4.0,103,40815
4.0,66,5349
5.0,219,3000
3.0,117,849
4.0,184,6283
5.0,374,296
4.5,590,1086
3.5,525,1907
3.0,438,1840
3.0,365,112852
3.5,68,3994
5.0,105,80124
4.5,582,99114
4.0,64,7451
1.5,599,62970
5.0,593,1296
3.0,217,2471
4.0,91,3535
5.0,122,122886
2.5,608,4980
2.5,28,147
4.5,105,16
4.5,405,79132
4.0,318,2542
4.0,267,4033
4.0,240,529
4.0,474,39292
3.0,602,354
4.0,247,1089
4.0,438,33154
4.0,432,48394
3.5,111,4015
3.5,357,5617
4.0,294,2478
3.0,592,141
5.0,447,288
1.0,4,3591
4.0,414,661
3.5,105,49530
2.0,135,2253
3.0,448,102819
2.0,600,4025
2.5,68,49772
5.0,414,2144
4.0,414,1339
4.0,477,53574
4.0,483,4306
2.0,50,137857
3.0,448,494
2.0,160,2005
2.5,596,68319
3.0,501,17
2.5,332,3257
4.0,509,1
2.5,274,4299
4.0,280,6944
5.0,579,1653
4.0,474,7560
5.0,290,296
3.5,599,780
3.0,564,113453
4.0,70,1270
5.0,195,296
4.5,419,4310
3.5,606,26152
5.0,464,293
2.5,596,5459
1.0,75,2628
4.0,140,2628
2.5,580,555
4.0,425,4306
1.0,143,71535
1.5,15,4226
4.5,489,3148
3.5,21,103372
4.0,284,637
2.0,111,59315
3.5,24,1663
3.5,482,3273
3.0,226,46965
2.0,238,1961
4.0,42,2694
4.5,296,5618
4.0,610,152081
1.5,517,1597
5.0,45,2571
3.5,318,1246
2.5,274,71500
4.0,93,368
4.0,462,58191
4.5,221,8873
4.0,448,5010
2.0,329,1201
4.5,474,55687
3.0,555,3660
5.0,533,68954
3.5,560,780
4.5,562,6874
2.5,260,1094
5.0,305,69122
5.0,20,3549
3.0,240,419
4.0,23,334
4.0,85,1449
0.5,393,91658
4.5,508,1270
5.0,438,260
4.0,585,2076
3.0,430,3754
3.0,395,355
3.0,182,380
3.0,263,852
3.5,432,2396
1.0,567,924
3.0,490,54272
3.5,341,90890
1.5,462,597
4.0,448,6104
5.0,398,910
3.5,489,3471
2.5,279,54503
4.0,339,4874
5.0,19,904
3.5,462,7786
4.5,387,1244
1.0,113,71
3.0,305,90866
2.5,167,593
5.0,45,1393
2.0,448,4343
5.0,156,1248
1.5,599,833
3.5,474,2081
3.0,342,2975
4.0,297,1047
4.0,1,3439
2.0,580,1234
4.0,312,4117
2.5,301,41566
4.0,474,52767
4.5,256,5989
3.0,596,5464
4.0,183,733
4.0,74,1209
4.0,383,2996
4.0,93,736
4.0,248,53125
3.5,318,86279
2.0,483,153
4.0,64,2770
4.0,414,4902
5.0,380,115617
4.5,573,3785
2.0,307,34530
3.0,517,938
4.0,495,6373
3.0,596,6870
5.0,412,1307
3.0,28,5464
2.0,386,494
4.0,239,50872
2.0,566,25
4.0,177,2300
4.0,117,588
4.0,434,318
3.0,559,597
4.0,328,1033
3.5,221,27815
1.5,382,60756
5.0,8,590
3.5,606,1393
4.0,419,8622
4.0,606,8983
4.5,318,91128
4.0,580,3176
4.5,346,3741
2.5,288,6959
3.5,489,45447
2.5,274,5481
4.0,177,86833
1.0,342,2901
1.0,480,95
3.0,551,135143
2.5,274,1713
2.5,182,2701
4.5,522,76060
3.5,420,48385
1.0,373,21
3.0,177,6385
4.0,408,4344
3.5,282,2916
4.0,202,2349
4.0,63,2791
4.5,279,1210
4.5,387,48774
3.5,474,339
3.0,313,4571
4.0,422,1
3.0,500,364
3.0,32,1080
3.0,107,231
4.0,561,780
2.0,509,6266
5.0,495,1172
4.0,462,2736
3.0,414,1608
4.0,591,356
5.0,476,362
5.0,275,3741
4.0,434,1517
3.0,68,2338
3.0,474,3745
3.0,84,916
4.0,68,5219
3.0,89,6783
3.5,82,2410
4.0,560,90531
3.0,236,2496
3.0,170,5
4.0,226,4980
0.5,599,704
3.5,288,6377
3.0,18,83349
4.0,186,2266
4.5,484,49530
3.5,125,44191
4.0,223,4896
4.0,288,912
2.0,101,2490
5.0,318,84273
3.0,214,719
3.5,114,260
5.0,267,541
3.0,517,26761
4.0,125,149144
5.0,119,109846
4.0,40,440
5.0,603,919
4.0,51,4255
3.5,274,56715
4.0,534,7293
3.5,305,62374
4.0,572,1228
4.0,381,5957
4.0,217,2353
4.0,332,1282
4.0,274,37733
5.0,155,2628
5.0,43,261
1.0,567,91079
3.0,561,53322
5.0,177,80549
3.0,141,4226
5.0,393,34405
2.0,15,109374
4.0,90,1046
3.0,470,608
3.5,274,801
4.0,560,923
4.5,65,2959
0.5,307,4749
5.0,335,592
3.5,432,260
3.0,47,6155
4.0,288,2710
4.0,182,6881
4.0,119,4367
3.5,600,26084
4.0,217,2944
2.0,328,480
3.0,480,208
3.0,446,587
5.0,53,1125
3.0,217,2374
4.0,93,153
4.0,432,7153
3.5,382,71530
5.0,580,1089
5.0,74,6787
4.0,111,7451
2.5,68,1
4.0,226,41566
5.0,380,60069
4.0,532,111
3.0,580,527
5.0,246,2336
4.0,381,48780
3.5,322,3408
4.0,57,3681
4.0,113,1733
3.5,232,54256
4.0,91,2692
3.5,387,41285
4.0,318,74795
4.0,606,265
4.0,518,1747
3.5,292,60069
3.5,18,1527
4.0,469,1674
3.5,586,2268
3.0,117,153
3.5,172,661
4.0,600,1217
0.5,22,5015
2.0,449,5952
3.0,453,3555
3.5,477,2478
4.0,263,357
4.0,606,2551
2.0,151,634
4.5,7,1954
3.5,45,186
4.0,140,4844
3.0,489,53972
2.0,414,5610
3.5,144,2028
1.5,76,7669
2.0,292,3755
5.0,20,2987
4.0,219,2268
3.5,141,110
1.0,344,5299
3.5,474,33903
2.0,571,1325
3.5,318,69278
3.0,307,1196
3.5,112,70286
4.0,17,1093
3.0,89,3114
4.0,376,1197
2.5,139,66097
3.0,325,293
3.0,18,2412
5.0,159,78499
3.0,240,594
0.5,599,104017
3.5,365,87485
5.0,157,527
3.0,489,4487
3.5,72,2805
2.5,474,82
5.0,603,2203
3.5,20,5293
3.0,263,1500
3.0,298,88140
2.5,599,91981
2.0,177,3175
3.0,219,1580
4.5,68,52458
2.5,298,7293
4.0,570,2762
2.0,275,5034
4.0,182,3984
4.0,488,2918
3.0,111,2081
1.0,483,1644
4.0,292,4022
4.0,294,497
2.0,448,2380
2.5,28,5682
4.5,356,6003
5.0,414,599
2.5,480,7448
5.0,412,1610
2.0,139,86880
4.0,380,51662
3.5,247,6874
3.0,156,2302
3.0,446,364
3.5,18,145283
4.0,57,3104
3.5,249,84601
5.0,382,54001
3.5,599,7982
5.0,105,95654
5.0,495,1917
4.0,367,1259
4.0,202,3105
3.0,380,39400
4.0,380,76251
3.5,334,1
3.5,586,106487
1.5,599,2676
3.0,50,88911
2.0,68,2662
4.0,414,96728
5.0,305,3267
2.5,387,1405
3.0,110,3268
2.0,414,6547
5.0,400,778
4.0,334,589
3.0,21,108945
4.0,195,866
3.5,318,4855
0.5,599,1431
4.5,296,160848
3.0,414,4139
5.0,319,364
5.0,98,116797
3.0,217,1544
4.0,391,3783
4.0,483,1059
4.0,290,2660
4.5,29,87306
4.0,514,96588
2.0,37,380
4.5,505,2087
3.0,453,5267
4.0,503,608
3.5,605,60040
3.0,607,1196
4.0,187,1466
3.0,368,517
3.0,68,2080
1.0,89,6650
3.5,166,6
4.5,210,1356
5.0,371,2571
5.0,105,74458
3.0,111,60126
3.0,232,34334
4.0,169,1416
3.5,477,1639
5.0,465,3448
3.0,579,1831
4.0,105,80463
4.0,534,76293
4.0,24,3578
5.0,603,1904
1.0,160,1488
1.0,363,176579
4.5,221,858
4.0,74,8951
3.0,479,2146
4.5,182,745
3.5,599,2321
3.5,581,2571
4.0,484,72
3.0,249,62999
2.5,414,81229
4.0,469,3471
2.5,399,33794
5.0,432,1835
4.0,414,8464
1.5,448,138546
1.5,599,1378
0.5,298,70641
5.0,584,160
5.0,166,4973
2.0,412,1
3.5,480,1527
2.0,19,65
5.0,4,919
3.0,541,303
5.0,475,1270
4.0,603,1380
3.5,445,17
2.5,177,2644
3.0,352,49278
3.5,28,34048
4.5,110,608
2.5,68,4700
2.0,226,6763
4.0,156,1204
4.0,57,1242
4.5,573,76251
4.0,572,2724
2.5,141,51662
2.5,517,36517
3.0,484,60684
1.0,240,282
2.0,159,1259
4.0,425,208
3.0,512,590
5.0,100,4041
3.0,387,33834
2.0,274,63436
3.5,480,8131
4.0,21,103384
4.0,98,187541
0.5,418,136020
2.0,91,2706
3.5,91,150
1.5,159,2724
4.0,191,6
4.0,448,3361
4.0,248,122912
5.0,328,2959
3.5,387,3813
3.0,19,2321
3.0,606,6436
4.0,412,300
5.0,546,3918
3.0,119,112183
4.0,545,2763
3.0,109,780
0.5,298,84772
3.0,597,2105
4.0,227,122882
5.0,5,595
2.0,217,20
3.5,483,5464
3.5,387,3635
4.0,414,34153
3.5,534,1588
4.0,387,1228
4.0,594,367
4.0,184,122926
5.0,380,2403
4.0,1,2054
4.0,91,3681
4.0,42,2352
3.5,596,122898
2.0,603,1290
4.0,202,2529
5.0,344,3147
4.0,562,7160
4.0,318,108729
4.0,174,368
4.0,117,224
3.0,448,3821
5.0,378,48780
2.5,318,4713
4.5,489,5971
2.5,509,110781
3.0,305,65130
3.0,474,3809
4.5,301,56782
3.0,381,1917
3.0,45,2105
4.0,26,296
4.0,212,8376
5.0,580,6711
4.0,202,1682
2.0,567,157200
3.5,114,8961
2.0,182,4223
4.0,260,7438
4.0,368,2112
4.5,460,2762
5.0,553,3949
3.5,141,1527
2.0,599,2422
5.0,191,25
2.5,307,2985
4.0,522,88125
4.0,91,8147
3.5,610,97306
4.0,581,68954
5.0,527,1982
1.0,21,160565
3.5,105,4226
2.5,599,3100
5.0,335,50
5.0,186,1265
4.5,253,26524
2.0,266,1968
3.0,68,73017
3.0,38,337
5.0,161,1148
2.0,109,485
4.5,249,112623
3.0,156,1784
4.0,186,952
4.0,225,1753
2.0,230,648
4.0,509,98491
2.0,294,304
1.0,149,1882
2.5,599,2953
4.0,33,1357
4.5,177,56788
5.0,452,1909
4.0,458,597
3.5,570,805
4.0,596,45175
4.0,256,260
3.5,534,70183
4.0,288,8961
1.5,495,4370
4.0,483,83132
4.0,318,1036
3.0,480,2355
4.0,320,2058
1.0,453,1407
4.5,346,6993
5.0,469,3552
3.5,274,1282
3.5,18,92094
4.5,213,86142
3.0,380,118696
5.0,339,63082
3.5,182,1719
4.0,91,7028
4.0,234,1479
3.0,608,2278
4.0,426,3255
4.5,488,272
3.5,387,1175
2.5,599,6722
3.5,322,51540
5.0,137,923
3.0,318,33615
3.5,381,2470
3.0,195,2012
1.0,600,2840
2.5,18,57528
4.0,221,7013
4.0,573,316
2.5,483,3534
3.5,484,1407
4.0,474,7219
4.0,73,89745
1.5,448,8526
4.0,414,2161
3.0,599,1266
3.0,599,8451
3.5,339,45720
4.0,232,1197
1.0,275,2964
2.5,274,30793
3.5,271,2288
3.5,590,1344
3.0,490,76251
4.0,18,2019
5.0,167,1215
3.0,382,34150
3.0,132,1221
3.0,260,6385
3.0,217,661
4.5,610,128360
5.0,33,613
3.0,298,6188
4.0,115,2867
5.0,312,3703
5.0,464,110
4.0,74,5867
4.5,80,85414
3.0,432,318
3.5,279,83134
4.0,332,1393
3.0,377,2971
2.0,121,19
5.0,177,7451
4.0,475,6564
5.0,326,54286
4.0,45,500
3.0,98,364
4.0,391,4499
3.0,15,96610
3.5,489,5308
5.0,606,898
3.0,288,3247
2.5,580,5810
2.0,476,195
4.0,288,3033
4.0,16,1247
3.5,438,1675
4.0,561,457
1.0,555,719
4.5,610,70286
4.5,219,7090
4.0,606,3285
3.0,274,55282
3.5,432,8939
2.5,68,2707
3.5,580,3893
0.5,298,80860
3.5,489,49272
4.0,318,45728
0.5,517,40629
3.0,599,101423
3.0,274,72129
4.0,294,1918
3.5,91,3697
4.0,310,1468
3.5,318,182715
5.0,305,2571
4.5,534,104218
1.5,365,96588
5.0,64,1090
5.0,256,7361
5.0,135,1468
3.0,57,1129
3.5,580,1270
3.5,298,112552
3.0,249,8861
4.5,398,60333
5.0,174,253
4.0,28,6617
4.0,111,168248
3.0,555,3684
5.0,309,1283
3.0,586,7143
4.0,140,1387
4.0,407,76093
4.0,249,1573
5.0,89,131130
4.0,288,1374
2.0,489,74789
3.0,462,5225
5.0,380,1722
3.5,356,5502
3.5,220,62434
2.0,217,60
3.0,529,637
1.5,483,5679
4.0,562,4936
4.0,477,252
5.0,103,1222
3.0,28,1590
1.5,292,91658
4.5,356,4011
5.0,125,2858
3.0,436,595
5.0,102,223
3.0,19,2387
3.0,58,540
3.0,28,1095
3.0,610,5420
5.0,399,2571
0.5,489,3753
1.5,448,5094
4.0,200,5872
5.0,592,480
5.0,55,27831
5.0,603,1719
1.0,608,3690
0.5,298,5313
1.0,294,3699
5.0,191,246
2.0,599,61073
3.0,592,454
0.5,462,852
3.5,522,3994
3.5,474,7839
3.0,404,47
4.0,469,1303
3.0,448,1278
4.0,294,1262
3.0,514,184987
3.5,18,45517
5.0,318,86237
4.0,21,122886
3.0,140,3513
4.0,552,5378
4.0,198,368
4.5,480,6436
3.0,480,8972
4.0,102,500
4.0,602,21
4.0,477,1219
4.0,226,588
4.5,168,3334
3.0,115,590
4.0,591,2861
4.0,389,376
3.0,271,1093
3.0,27,1592
4.0,568,1895
3.5,68,7541
3.5,104,7346
4.0,389,494
4.0,603,187
2.0,372,71
2.5,606,4558
4.0,587,3244
3.0,425,1747
3.0,68,1968
0.5,51,2683
4.0,610,135133
4.0,304,349
2.5,28,52328
4.0,474,6104
4.0,63,2329
2.5,68,953
4.0,610,69844
3.0,599,2140
5.0,584,442
3.5,545,2641
5.0,409,2599
3.0,599,4047
3.5,525,122920
4.0,125,156371
4.5,103,1293
4.0,411,31
4.0,249,53519
3.5,462,25788
3.0,610,6873
3.0,414,1678
3.0,608,3968
4.0,29,780
3.5,496,94959
3.0,555,1971
4.5,610,1255
3.0,222,4262
3.0,333,337
3.5,610,4901
3.0,387,5110
5.0,532,2194
4.0,84,55
3.0,599,54281
2.5,68,27473
2.0,437,454
4.0,195,2770
5.0,380,48780
4.0,125,2843
2.0,414,3316
3.0,288,2400
4.5,326,117466
1.0,217,3
4.5,210,47610
4.0,351,1735
3.5,474,2110
4.5,608,3994
4.0,414,1073
4.0,128,1228
3.5,487,4886
3.0,517,1010
1.0,4,2628
4.5,182,2551
4.0,226,2193
2.0,288,2717
4.0,534,173
4.0,57,171
3.0,215,1639
3.5,560,4310
3.5,249,1200
4.0,239,45950
4.0,113,1955
5.0,393,48394
5.0,585,428
2.0,380,27839
3.5,599,53519
4.0,414,780
2.5,28,16
3.5,610,52831
0.5,594,7114
4.0,573,2640
4.0,156,3341
3.5,414,6162
4.5,483,3076
3.0,373,353
4.5,426,3247
3.0,263,2266
2.5,125,90403
2.5,111,42007
3.0,414,6059
4.5,253,58309
3.0,159,2424
5.0,30,60069
4.5,332,318
5.0,305,357
4.0,381,68554
3.5,105,5810
5.0,340,457
4.5,249,62434
4.0,349,10
3.0,294,50
3.5,213,2409
5.0,68,58998
3.0,414,552
4.0,345,1244
2.0,448,46974
4.0,150,6
4.0,380,88699
3.0,23,1200
3.5,600,59131
5.0,497,68954
2.0,368,1969
3.0,602,10
4.0,474,3910
1.0,602,586
3.5,489,39
5.0,266,778
5.0,275,3893
3.5,305,120466
4.0,380,2011
4.0,480,6867
3.5,249,1544
3.0,58,224
1.5,480,5943
5.0,89,32031
2.0,307,9005
5.0,284,367
4.0,18,68159
5.0,372,858
4.0,16,68954
2.0,534,8361
3.0,387,37857
3.5,563,1537
4.0,232,49910
4.0,89,181065
2.5,599,169984
3.0,140,7161
3.5,354,2028
2.0,262,10
4.0,410,1251
1.0,9,4131
3.0,314,151
2.0,517,87483
5.0,4,538
4.0,474,6183
5.0,326,30749
5.0,531,260
4.0,288,42732
3.0,150,376
2.0,432,3114
3.5,331,8636
4.0,560,51255
4.0,249,52973
4.0,52,39183
2.0,160,3114
4.0,203,349
4.0,140,4880
3.0,380,52722
5.0,290,1945
3.0,230,5679
4.0,212,33004
3.5,249,34319
2.0,4,2959
4.5,522,10
3.0,353,198
1.0,412,2886
4.0,414,5625
5.0,105,1213
2.5,306,111113
4.5,187,2700
5.0,45,3798
5.0,122,3535
3.0,156,2683
3.0,282,45720
2.0,380,3889
3.0,414,1573
2.5,212,61024
4.0,380,3300
1.0,603,4643
3.5,580,6770
4.0,606,60069
4.0,587,380
2.0,414,4926
4.0,443,1704
4.5,103,596
2.0,610,110553
3.0,448,231
2.0,525,6157
3.5,474,3230
3.0,28,68237
2.5,509,64957
5.0,610,27773
3.5,286,5989
2.0,599,6709
2.5,483,1407
3.5,339,112556
3.5,166,520
3.0,135,4396
3.5,260,6380
2.0,487,5299
2.0,28,1199
4.5,606,1732
4.0,232,34162
3.0,132,5349
1.5,610,54648
4.0,476,339
3.5,489,2455
4.5,80,60030
4.0,527,4836
2.0,593,357
2.5,98,53464
3.0,84,507
5.0,74,41997
5.0,285,1252
5.0,89,25887
4.0,79,1200
3.0,314,293
4.5,116,161
3.5,552,4896
3.5,305,300
2.0,414,2279
4.0,239,3623
2.5,606,34405
3.5,610,135534
4.0,91,1527
5.0,356,3949
4.0,414,5222
1.0,20,5481
2.5,600,3259
5.0,376,2012
0.5,599,2036
4.0,601,3000
5.0,219,1527
3.5,318,4306
2.0,372,48
3.5,525,111362
2.5,221,4718
4.0,491,317
3.0,599,33801
3.0,135,1625
3.5,91,10
3.5,361,1370
4.5,477,36535
4.0,246,8984
3.0,599,4621
1.5,599,1681
4.5,221,4467
0.5,51,1805
4.5,376,410
5.0,43,168
4.0,483,2594
4.0,420,8337
4.0,411,380
4.5,537,7153
2.0,101,370
4.0,337,36
1.0,599,140852
5.0,58,342
4.0,380,27788
5.0,591,2571
2.5,517,160980
4.0,466,4367
3.5,509,109374
3.5,563,128832
4.0,553,60753
3.0,534,134130
3.5,232,51925
3.5,522,141
2.5,599,69131
4.0,528,593
4.0,474,2529
5.0,177,1704
4.0,159,356
3.0,480,235
4.5,80,59315
4.0,597,562
4.5,495,7361
5.0,416,26810
4.0,326,142448
3.5,68,2808
2.0,489,40597
5.0,246,1196
3.0,379,587
4.0,134,349
2.0,199,266
4.0,397,8645
5.0,595,2761
4.0,199,1277
5.0,572,457
2.0,368,2808
2.5,448,99728
4.0,580,590
5.0,592,500
4.0,603,205
4.0,380,7570
3.0,199,2542
5.0,246,7669
3.0,28,2916
1.5,480,27660
3.0,91,1375
3.5,105,3753
2.0,76,2731
5.0,412,1252
2.5,274,26629
3.0,395,317
3.5,370,47
4.0,540,2571
3.0,305,160954
4.0,606,961
1.0,62,8360
1.0,96,3033
5.0,380,2762
2.0,380,8815
2.5,132,64839
2.0,352,130490
4.5,199,4499
3.0,474,3361
3.0,231,109487
2.0,219,8361
5.0,85,527
4.0,466,6373
3.0,274,2361
2.0,469,288
4.0,577,1584
4.5,542,45517
3.5,414,71579
3.5,354,2916
2.0,414,4132
2.0,599,2989
3.0,596,5254
4.5,484,59143
4.0,155,432
4.0,255,2907
3.0,368,2202
4.0,182,3323
4.0,103,60069
3.0,156,2000
4.0,414,2414
4.0,166,34162
5.0,79,1192
3.5,608,2672
1.0,603,3324
5.0,453,3247
4.0,232,69640
3.5,462,1225
3.0,422,2722
2.5,509,7458
2.0,10,82499
4.0,17,1252
4.0,89,81229
3.0,305,90405
4.0,367,926
3.0,101,2390
0.5,510,350
2.0,307,1214
3.5,232,70565
3.0,240,318
4.0,76,2571
0.5,594,7650
5.0,610,54503
2.0,389,743
4.0,263,8366
4.0,414,4280
1.0,71,707
2.0,514,5704
4.0,531,733
4.0,391,1259
5.0,288,356
2.5,288,48416
2.0,156,1393
2.0,28,6796
2.5,387,7616
3.0,232,7438
4.0,606,3015
3.5,274,1291
3.0,174,141
2.0,561,97306
3.0,380,366
4.0,151,743
4.0,313,1345
2.0,414,4063
4.0,182,6902
4.5,581,4995
4.5,477,1136
1.5,298,55995
4.0,42,507
4.5,169,4993
3.0,130,208
4.0,33,272
3.0,151,724
5.0,265,1196
4.0,275,176
2.0,367,551
4.5,70,4995
4.0,599,1883
5.0,296,4144
3.0,229,592
4.0,562,4219
2.5,608,3255
4.5,323,50
5.0,305,83134
4.0,414,215
2.0,177,1431
5.0,136,62
3.5,438,168
4.0,387,7937
2.5,599,45722
2.0,91,236
5.0,63,1080
1.0,219,8810
3.5,341,1270
4.0,489,924
2.0,36,3861
5.0,89,158882
4.0,380,50
3.0,563,1197
3.5,462,3814
4.0,82,2571
3.0,603,2902
3.5,366,59315
3.0,364,9
4.0,414,2268
4.0,552,2987
2.5,599,4995
5.0,1,1298
5.0,200,4816
3.0,534,4958
3.0,26,356
4.0,566,500
4.0,101,2908
4.0,599,1527
4.0,457,2490
3.5,489,56941
4.5,119,54272
2.0,19,2791
3.0,448,1100
5.0,339,2028
5.0,253,608
4.0,474,52
4.0,414,7458
4.0,288,2391
4.0,272,119145
5.0,603,1344
3.5,552,708
4.0,551,3147
1.5,474,2021
0.5,599,136297
5.0,380,97306
4.0,177,6856
3.5,517,509
5.0,274,2858
5.0,63,86290
5.0,170,318
3.0,82,6006
4.0,330,300
4.0,546,3984
2.0,599,2447
3.0,51,4018
1.0,307,5810
3.5,466,6874
5.0,488,1207
3.0,477,558
1.0,160,3864
2.5,606,4902
3.0,431,3948
3.5,232,1380
2.5,18,60074
4.0,422,2959
4.0,283,608
3.5,509,50802
4.0,274,5989
5.0,445,4993
4.0,354,30812
4.5,474,926
1.0,567,69526
3.0,294,892
3.0,470,32
4.0,471,68157
3.0,599,90057
1.0,126,344
1.5,448,93242
1.0,287,5630
4.0,325,5646
4.5,260,1084
3.5,484,2722
4.0,249,1061
4.0,504,6942
3.5,610,140247
2.0,28,2232
2.0,368,2528
5.0,200,6874
4.0,387,3683
3.5,48,6333
5.0,414,2021
3.5,361,1485
4.0,249,95088
3.5,525,915
3.5,52,98809
5.0,53,922
2.0,307,5539
5.0,573,296
4.5,553,2763
3.0,292,81847
4.0,201,1573
2.5,91,5346
4.0,606,8879
4.5,606,5614
4.5,232,82459
3.0,117,256
4.0,249,89047
4.0,608,5388
2.0,104,6188
4.0,135,2746
4.0,298,50610
3.0,603,2929
5.0,483,27815
2.0,51,4291
3.0,214,1
5.0,417,2712
2.0,288,2376
3.5,182,1197
1.5,182,3994
1.0,599,5102
3.0,269,784
3.0,7,5464
4.0,217,457
3.0,288,2462
3.0,380,4308
2.5,438,5009
2.0,274,57910
1.0,292,3173
3.5,414,58047
4.5,210,2716
5.0,186,1334
3.0,232,588
3.0,28,290
3.0,24,8784
3.0,325,1947
3.5,153,112454
4.0,414,52668
3.0,57,2002
2.5,398,5291
4.0,480,3858
4.0,560,4011
4.5,378,3114
3.0,286,1732
4.0,408,109487
4.0,410,1132
4.0,68,4014
4.5,606,3307
3.0,19,1136
3.0,448,38
3.0,68,1917
2.0,42,3316
3.5,610,74750
5.0,348,2329
2.0,448,149354
5.0,380,6
4.0,232,71530
3.0,599,6890
4.5,601,91529
4.0,437,50
3.5,103,86014
3.0,395,374
3.5,525,81847
4.0,228,2013
4.0,447,454
3.0,599,7192
4.0,274,33493
3.0,252,166461
5.0,408,89492
4.0,1,2105
4.5,226,4262
3.5,28,49272
3.0,564,104
4.0,525,106642
4.5,330,253
4.5,362,1222
2.5,182,1608
4.0,33,345
4.0,105,86066
3.0,610,30793
3.0,226,2987
3.5,608,4270
3.0,28,1617
3.0,580,6461
3.5,288,3362
2.5,274,6537
4.0,93,168
3.0,166,839
4.0,534,2018
4.0,424,106782
5.0,45,4308
1.0,19,1798
5.0,597,2706
5.0,1,1954
2.5,132,70
3.0,448,1604
3.5,561,3555
3.0,448,104241
3.0,451,780
4.5,305,590
4.0,474,25865
4.0,368,3066
3.0,314,595
2.0,306,92391
3.5,91,4975
3.5,68,2806
2.5,474,3543
3.0,368,3
3.0,368,999
0.5,76,1
3.0,244,257
3.5,560,5481
4.5,599,7748
4.0,477,661
5.0,380,98491
4.0,169,1083
3.0,318,31696
4.0,57,3175
3.0,312,4744
3.0,571,1977
2.5,369,541
3.0,91,1923
5.0,414,1252
2.0,42,3987
3.5,534,2993
0.5,380,179819
4.5,254,45950
3.0,235,474
3.5,223,480
3.5,182,785
2.0,414,1007
3.5,132,7444
5.0,253,1734
4.0,317,4239
4.0,29,5010
0.5,311,852
2.5,596,43928
3.5,403,61248
4.0,505,3476
5.0,103,81932
3.5,448,113532
3.0,121,377
3.5,182,1573
5.0,305,63082
3.0,111,1884
2.0,298,62250
1.0,600,673
2.5,426,68954
0.5,21,1391
4.0,156,2087
4.5,125,1206
5.0,97,3623
3.0,247,2329
4.5,166,1197
5.0,577,1939
2.5,520,2701
4.5,370,2762
4.0,594,497
4.0,199,7158
4.0,339,111
4.0,381,4995
4.0,115,3175
5.0,413,64957
3.5,307,175
3.0,57,1674
2.0,599,3915
2.5,517,1702
4.0,40,110
4.5,305,76251
4.0,69,3793
4.0,56,493
3.5,132,7147
0.5,599,575
5.0,352,2324
4.5,381,333
3.5,64,8983
4.0,200,3916
3.5,221,1234
0.5,307,3774
3.5,254,48043
1.0,294,2616
3.0,610,103042
4.0,56,10
3.0,182,2598
2.0,448,45221
3.0,411,432
1.5,274,6934
4.0,186,4713
4.0,602,153
3.5,182,4052
2.0,217,3421
2.5,608,88
3.0,597,1392
3.5,474,8610
2.0,194,48
2.5,459,3751
4.5,89,132800
3.0,140,5446
4.0,64,1947
3.0,479,4111
2.0,193,480
3.0,448,3511
3.0,606,1837
2.5,274,58025
4.5,200,5299
3.0,561,60040
2.5,274,68319
3.0,596,2826
4.0,290,1096
3.5,610,141799
3.0,600,5673
2.0,474,2302
2.0,590,2724
4.0,200,3253
3.0,214,661
5.0,1,1220
4.0,361,5459
4.0,573,6333
3.0,6,186
5.0,555,1210
2.5,68,637
4.5,538,364
4.5,10,58559
3.0,6,87
4.0,166,1580
2.5,448,4901
5.0,246,85736
5.0,169,1682
3.0,109,161
1.0,588,367
2.5,307,5103
4.0,39,610
4.0,566,161
4.0,588,527
2.0,599,1752
4.0,462,6440
3.0,380,5784
3.0,317,109487
3.5,525,2746
5.0,182,924
0.5,301,2617
2.0,599,2375
3.0,136,435
3.0,328,2090
5.0,469,1201
3.0,469,913
4.5,474,945
2.5,232,27904
4.0,454,3949
2.0,283,1500
3.0,333,3618
4.5,168,6016
2.5,91,904
3.5,106,5218
3.0,555,1876
5.0,305,6874
3.5,282,587
4.0,538,902
3.5,525,96821
2.0,132,1244
4.0,482,1923
4.5,477,1246
5.0,368,1252
3.0,332,5481
5.0,380,1347
5.0,268,1196
3.5,139,3555
1.5,139,79293
3.5,448,33493
4.0,128,911
4.0,469,3160
3.5,356,5377
4.0,453,5378
